,Date,Time,hashtags,tagged_usernames,Text,tokens,data
1952,2020-05-20,11:09:00,['#congress'],"['@sardesairajdeep', '@sardesairajdeep']","['generally', 'observed', 'whenever', 'congress', 'loosing', 'says', 'n']","['generally', 'observed', 'whenever', 'congress', 'loosing', 'says', 'n']",it is generally observed that whenever congress is on loosing  says that it is n
1953,2020-05-20,11:08:00,[],['@freedom4horses:'],"['tell', 'congress', 'protect', 'wild', 'horses', 'blms', 'reckless', 'management', 'plan', '-', 'sign', 'send', '--', '&', 'gt', ';']","['tell', 'congress', 'protect', 'wild', 'horses', 'blms', 'reckless', 'management', 'plan', '-', 'sign', 'send', '--', '&', 'gt', ';']",tell congress to protect wild horses from the blms reckless management plan  sign an send here gt
1954,2020-05-20,11:07:00,"['#congress', '#admin', '#snap.\\xe2\\x80\\xa6']",['@vplc'],"['must', 'read', 'salaam', 'bhatti', 'strengthening', 'safety', 'net', '.', 'congress', '&', 'amp', ';', 'admin', 'need', 'boost', 'snap', '.']","['must', 'read', 'salaam', 'bhatti', 'strengthening', 'safety', 'net', '.', 'congress', '&', 'amp', ';', 'admin', 'need', 'boost', 'snap', '.']",must read  salaam bhatti strengthening the safety net congress amp admin need to boost snap
1955,2020-05-20,11:07:00,"['#priyankagandhi', ""#congress\\n#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe2\\x80\\xa6'""]",['@nh_india:'],"['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']","['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']",its not time for politics everyones responsibility to help migrant workers says priyanka  priyankagandhi congress
1956,2020-05-20,11:06:00,[],[],"['nepal', 'tibet', 'treacherously', 'annexed', 'china', '&', 'amp', ';', 'entire', 'world', '(', 'always', 'chanting', 'liberty', 'birth', 'right']","['nepal', 'tibet', 'treacherously', 'annexed', 'china', '&', 'amp', ';', 'entire', 'world', '(', 'always', 'chanting', 'liberty', 'birth', 'right']",nepal as tibet was treacherously annexed by china amp the entire world  always chanting liberty is a birth right o
1957,2020-05-20,11:05:00,"['#saudiarmssa\\xe2\\x80\\xa6""']","['@crooksandliars:', '@nicolledwallace', '@speakerpelosi']","['latest', 'ig', 'firing', 'lot', 'pompeos', 'personal', 'corruption', '.', 'saudiarmssa']","['latest', 'ig', 'firing', 'lot', 'pompeos', 'personal', 'corruption', '.', 'saudiarmssa']",the latest ig firing was for a lot more than pompeos personal corruption   saudiarmssa
1958,2020-05-20,11:05:00,"['#congress', '#aditisingh', '#congresscheatedmigrants\\xe2\\x80\\xa6']",[],"['congress', 'mla', 'aditi', 'singh', 'exposed', 'congress', 'party.aditisingh', 'shame', 'congi', 'congresscheatedmigrants']","['congress', 'mla', 'aditi', 'singh', 'exposed', 'congress', 'party.aditisingh', 'shame', 'congi', 'congresscheatedmigrants']",congress mla aditi singh exposed congress partyaditisingh shame on congi congresscheatedmigrants
1959,2020-05-20,11:04:00,"['#proxy', '#20', '#congress', ""#warn\\xe2\\x80\\xa6'""]",['@eavesdropann:'],"['.', '.', 'proxy', 'voting', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '.', 'lets', '20', 'people', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', 'control', 'congress', 'warn']","['.', '.', 'proxy', 'voting', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '.', 'lets', '20', 'people', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', 'control', 'congress', 'warn']",  proxy voting    gtgtgtgtgtgtgt lets  people ltltltltltltltltlt  control congress    warn
1960,2020-05-20,11:03:00,"['#proxy', '#20', '#congress']",[],"['.', '.', 'proxy', 'voting', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '.', 'lets', '20', 'people', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', 'control', 'congress']","['.', '.', 'proxy', 'voting', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '&', 'gt', ';', '.', 'lets', '20', 'people', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', '&', 'lt', ';', 'control', 'congress']",  proxy voting    gtgtgtgtgtgtgt lets  people ltltltltltltltltlt  control congress
1961,2020-05-20,11:03:00,[],"['@blackwisewomen:', '@challruss', '@dickinson2020']","['please', 'check', 'podcast', 'equity', 'close', 'week', 'interviews', 'candidate', 'congre']","['please', 'check', 'podcast', 'equity', 'close', 'week', 'interviews', 'candidate', 'congre']",please check out our podcast equity up close this week as  interviews   candidate for congre
1962,2020-05-20,11:03:00,"['#karnataka', '#congress', '#apmcact', '#labourlaws', '#shivakumar', '#kpcc\\xe2\\x80\\xa6']",[],"['congress', 'stages', 'protest', 'karnataka', 'govt', 'karnataka', 'congress', 'apmcact', 'labourlaws', 'shivakumar', 'kpcc']","['congress', 'stages', 'protest', 'karnataka', 'govt', 'karnataka', 'congress', 'apmcact', 'labourlaws', 'shivakumar', 'kpcc']",congress stages protest against karnataka govt karnataka congress apmcact labourlaws shivakumar kpcc
1963,2020-05-20,11:03:00,['#congress'],"['@abpnews', '@priyankagandhi']","['thats', 'really', 'good', 'gesture', 'congress', 'towards', 'migrants', '.']","['thats', 'really', 'good', 'gesture', 'congress', 'towards', 'migrants', '.']",thats a really good gesture from congress towards migrants 
1964,2020-05-20,11:01:00,['#economiccrisis'],['@triblive:'],"['facing', 'gravest', 'u.s.', 'economiccrisis', 'decades', 'treasury', 'secretary', 'steven', 'mnuchin', 'federal', 'reserve', 'chair', 'jerome', 'powell']","['facing', 'gravest', 'u.s.', 'economiccrisis', 'decades', 'treasury', 'secretary', 'steven', 'mnuchin', 'federal', 'reserve', 'chair', 'jerome', 'powell']",facing the gravest us economiccrisis in decades treasury secretary steven mnuchin and federal reserve chair jerome powell
1965,2020-05-20,11:00:00,[],[],"['indian', 'politics', 'going', 'beyond', 'limits', '.', 'illiteracy', 'politics', 'exposes', 'uneducated']","['indian', 'politics', 'going', 'beyond', 'limits', '.', 'illiteracy', 'politics', 'exposes', 'uneducated']",indian politics going beyond all the limits the illiteracy in the politics exposes itself through uneducated and m
1966,2020-05-20,10:59:00,"['#priyankabusscam', '#congress']",[],"['drivers', 'buses', 'arranged', 'priyankabusscam', 'start', 'protest', 'raise', 'congress', 'party', 'murdabad', 'slogans', 'report']","['drivers', 'buses', 'arranged', 'priyankabusscam', 'start', 'protest', 'raise', 'congress', 'party', 'murdabad', 'slogans', 'report']",drivers of buses arranged by priyankabusscam start protest raise congress party murdabad slogans report
1967,2020-05-20,10:58:00,[],[],"['telugu', 'state', 'leaders', 'sorting', 'things', 'lead', 'water', 'fights', '?', '|', 'marri', 'shashidhar', 'reddy']","['telugu', 'state', 'leaders', 'sorting', 'things', 'lead', 'water', 'fights', '?', '|', 'marri', 'shashidhar', 'reddy']",why telugu state leaders not sorting the things which lead to water fights  marri shashidhar reddy
1968,2020-05-20,10:58:00,"['#congress', '#election!!!', ""#republicans\\xe2\\x80\\xa6'""]","['@sidingman503:', '@scottpresler']","['run', 'congress', 'scott', '!', '!', '!', 'americans', 'must', 'beat', 'career', 'politicians', 'next', 'election', '!', '!', '!', 'republicans']","['run', 'congress', 'scott', '!', '!', '!', 'americans', 'must', 'beat', 'career', 'politicians', 'next', 'election', '!', '!', '!', 'republicans']",run for congress scott americans must beat the career politicians in the next election republicans
1969,2020-05-20,10:57:00,"['#saudiarmssa\\xe2\\x80\\xa6""']","['@crooksandliars:', '@nicolledwallace', '@speakerpelosi']","['latest', 'ig', 'firing', 'lot', 'pompeos', 'personal', 'corruption', '.', 'saudiarmssa']","['latest', 'ig', 'firing', 'lot', 'pompeos', 'personal', 'corruption', '.', 'saudiarmssa']",the latest ig firing was for a lot more than pompeos personal corruption   saudiarmssa
1970,2020-05-20,10:57:00,"['#india?', '#congress']",['@rssurjewala'],"['empowering', 'daughters', 'india', '?', 'congress', 'ruled', '60', 'years']","['empowering', 'daughters', 'india', '?', 'congress', 'ruled', '60', 'years']",but how are you empowering the daughters of india you congress ruled for over  years had all the
1971,2020-05-20,10:53:00,[],"['@nicolledwallace', '@speakerpelosi\\xe2\\x80\\xa6']","['latest', 'ig', 'firing', 'lot', 'pompeos', 'personal', 'corruption', '.']","['latest', 'ig', 'firing', 'lot', 'pompeos', 'personal', 'corruption', '.']",the latest ig firing was for a lot more than pompeos personal corruption
1972,2020-05-20,10:52:00,"['#priyankagandhi', ""#congress\\n#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe2\\x80\\xa6'""]",['@nh_india:'],"['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']","['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']",its not time for politics everyones responsibility to help migrant workers says priyanka  priyankagandhi congress
1973,2020-05-20,10:52:00,"['#bharatkiawaaz\\xf0\\x9f\\x93\\xa2a', '#congress', '#congressforindia', '#rahulcaresforindia', ""#rahulfightsf\\xe2\\x80\\xa6'""]",['@chiragsharmaiyc:'],"['bharatkiawaaza', 'great', 'one', 'must', 'long', 'heart', '.', 'congress', 'congressforindia', 'rahulcaresforindia', 'rahulfightsf']","['bharatkiawaaza', 'great', 'one', 'must', 'long', 'heart', '.', 'congress', 'congressforindia', 'rahulcaresforindia', 'rahulfightsf']",bharatkiawaaza great one must have a long heart    congress congressforindia rahulcaresforindia rahulfightsf
1974,2020-05-20,10:51:00,"['#congress', '#jyotiradityascindia']",[],"['congress', 'revamps', 'district', 'units', 'jyotiradityascindia', 'turf', 'https//t.co/ffkz6s8gfx']","['congress', 'revamps', 'district', 'units', 'jyotiradityascindia', 'turf', 'https//t.co/ffkz6s8gfx']",congress revamps district units in jyotiradityascindia turf httpstcoffkzsgfx
1975,2020-05-20,10:50:00,"['#congress', '#\\xe0\\xa4\\x85\\xe0\\xa4\\xb0\\xe0\\xa5\\x87\\xe0\\xa4\\xb8\\xe0\\xa5\\x8d\\xe0\\xa4\\x9f_\\xe0\\xa4\\xaa\\xe0\\xa4\\x82\\xe0\\xa4\\x95\\xe0\\xa4\\x9c_\\xe0\\xa4\\xaa\\xe0\\xa5\\x82\\xe0\\xa4\\xa8\\xe0\\xa4\\xbf\\xe0\\xa4\\xaf\\xe0\\xa4\\xbe""']","['@viveksharmaon:', '@hmoindia']","['shame', 'congress', 'leaders', 'followers', '.', '__']","['shame', 'congress', 'leaders', 'followers', '.', '__']",shame on congress its leaders and its followers     
1976,2020-05-20,10:49:00,[],"['@freedom4horses:', '@freewildhorse\\xe2\\x80\\xa6""']","['need', 'info', 'regarding', 'blms', 'report', 'congress', 'wild', 'horses', 'check', 'current', 'posts']","['need', 'info', 'regarding', 'blms', 'report', 'congress', 'wild', 'horses', 'check', 'current', 'posts']",if you need more info regarding blms report to congress and wild horses check out the current posts on
1977,2020-05-20,10:48:00,[],[],"['live', 'night', 'https//t.co/bpsrqta6zr', 'sign', 'get', '10', 'free', 'iastracoins', 'credit', 'card', 'needed', 'mobile', 'users']","['live', 'night', 'https//t.co/bpsrqta6zr', 'sign', 'get', '10', 'free', 'iastracoins', 'credit', 'card', 'needed', 'mobile', 'users']",live by night  httpstcobpsrqtazr  sign up now and get  free iastracoins no credit card needed  mobile users
1978,2020-05-20,10:47:00,['#priyankavadrabusghotala'],"['@vasudev00411816:', '@incindia']","['priyankavadrabusghotala', 'helping', 'migrants', 'obivious', 'wants', 'misery', '.']","['priyankavadrabusghotala', 'helping', 'migrants', 'obivious', 'wants', 'misery', '.']",priyankavadrabusghotala  more than helping the migrants its obivious  wants more misery for them why they
1979,2020-05-20,10:47:00,"['#priyankagandhi', ""#congress\\n#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe2\\x80\\xa6'""]",['@nh_india:'],"['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']","['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']",its not time for politics everyones responsibility to help migrant workers says priyanka  priyankagandhi congress
1980,2020-05-20,10:46:00,"['#congress', '#pakistan', '#modi', '#nepal\\nand', '#china\\nnow']","['@ndtv', '@bjp4india']","['congress', 'gave', 'us', 'pakistan', 'modi', '&', 'amp', ';', 'give', 'us', 'nepal', 'cherry', 'top', 'china']","['congress', 'gave', 'us', 'pakistan', 'modi', '&', 'amp', ';', 'give', 'us', 'nepal', 'cherry', 'top', 'china']",congress gave us pakistan  modi amp  will give us nepal and we have cherry on top china now we a
1981,2020-05-20,10:45:00,"['#congress', '#cares', '#reagan', '#democrats', '#billionaires', ""#republic\\xe2\\x80\\xa6'""]","['@mimitexasangel:', '@rokhanna', '@amanst3r']","['congress', 'cares', '1', '%', '99', '%', '~', 'reagan', 'democrats', 'owned', 'billionaires', 'republic']","['congress', 'cares', '1', '%', '99', '%', '~', 'reagan', 'democrats', 'owned', 'billionaires', 'republic']",congress cares for  not   reagan democrats owned by same billionaires that own republic
1982,2020-05-20,10:45:00,"['#events', '#virtual\\xe2\\x80\\xa6']",['@iccjerusalem'],"['hosted', 'meaningful', 'events', 'past', 'decades', 'lunching', 'virtual']","['hosted', 'meaningful', 'events', 'past', 'decades', 'lunching', 'virtual']",the  which hosted some of the most meaningful events in the past decades is lunching a virtual
1983,2020-05-20,10:45:00,"['#congress', '#potus.']",[],"['cola', 'raises', 'congress', 'year', 'potus', '.', 'done', 'little', 'earn', 'hundreds', 'thousands', '$', 'pa']","['cola', 'raises', 'congress', 'year', 'potus', '.', 'done', 'little', 'earn', 'hundreds', 'thousands', '$', 'pa']",no cola raises for congress this year potus they have done little to earn their hundreds of thousands of  of pa
1984,2020-05-20,10:42:00,[],[],"['even', '5', 'buses', 'lined', 'long', 'time', '!', 'hope', 'yogi', 'ji', 'takes', 'cognizance', '.', 'please', 'let', 'buses', 'run', '.']","['even', '5', 'buses', 'lined', 'long', 'time', '!', 'hope', 'yogi', 'ji', 'takes', 'cognizance', '.', 'please', 'let', 'buses', 'run', '.']",even i have  buses lined up from a long time hope yogi ji takes this into cognizance please let the buses run t
1985,2020-05-20,10:40:00,[],"['@incgujarat', '@incindia']","['please', 'dnt', 'attempt', 'save', 'anyone', '.', 'ask', 'gudda', 'guddi', 'use', 'minds', '.']","['please', 'dnt', 'attempt', 'save', 'anyone', '.', 'ask', 'gudda', 'guddi', 'use', 'minds', '.']",please dnt attempt to save anyone just ask gudda guddi not to use their minds you
1986,2020-05-20,10:40:00,"['#congress', '#nehru', '#ferozgandhi']",['@republic_bharat'],"['congress', 'ruled', 'states', 'find', 'nehru', 'ferozgandhi', 'names', 'projects', '.', 'many']","['congress', 'ruled', 'states', 'find', 'nehru', 'ferozgandhi', 'names', 'projects', '.', 'many']",congress ruled states only find nehru and ferozgandhi names for their projects there are many
1987,2020-05-20,10:40:00,['#priyankavadrabusghotala'],"['@gopalkagarwal:', '@incindia']","['going', 'list', 'fraud', 'promises', 'made', 'priyankavadrabusghotala', 'one', 'shameful', 'act']","['going', 'list', 'fraud', 'promises', 'made', 'priyankavadrabusghotala', 'one', 'shameful', 'act']",going through the list of all the fraud promises  made priyankavadrabusghotala is one of the most shameful act
1988,2020-05-20,10:39:00,"['#priyankagandhi', ""#congress\\n#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe2\\x80\\xa6'""]",['@nh_india:'],"['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']","['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']",its not time for politics everyones responsibility to help migrant workers says priyanka  priyankagandhi congress
1989,2020-05-20,10:36:00,"['#priyankagandhivadra', '#uttarpradesh', '#yogiadityanath', '#congress', ""#migrantwor\\xe2\\x80\\xa6'""]",['@toilucknow:'],"['priyankagandhivadra', 'urges', 'uttarpradesh', 'cm', 'yogiadityanath', 'allow', 'congress', 'ply', 'buses', 'help', 'ferry', 'migrantwor']","['priyankagandhivadra', 'urges', 'uttarpradesh', 'cm', 'yogiadityanath', 'allow', 'congress', 'ply', 'buses', 'help', 'ferry', 'migrantwor']",priyankagandhivadra again urges uttarpradesh cm yogiadityanath to allow congress to ply buses to help ferry migrantwor
1990,2020-05-20,10:36:00,['#migrantlabour'],"['@incindia', '@priyankagandhi']","['someone', 'inform', 'migrantlabour', 'wants', 'come', 'back', '.', 'send', 'filled', 'buse']","['someone', 'inform', 'migrantlabour', 'wants', 'come', 'back', '.', 'send', 'filled', 'buse']",can someone inform them that migrantlabour wants to come back to up so send filled buse
1991,2020-05-20,10:36:00,['#priyankavadrabusghotala'],"['@gopalkagarwal:', '@incindia']","['going', 'list', 'fraud', 'promises', 'made', 'priyankavadrabusghotala', 'one', 'shameful', 'act']","['going', 'list', 'fraud', 'promises', 'made', 'priyankavadrabusghotala', 'one', 'shameful', 'act']",going through the list of all the fraud promises  made priyankavadrabusghotala is one of the most shameful act
1992,2020-05-20,10:35:00,[],"['@blackwisewomen:', '@challruss', '@dickinson2020']","['please', 'check', 'podcast', 'equity', 'close', 'week', 'interviews', 'candidate', 'congre']","['please', 'check', 'podcast', 'equity', 'close', 'week', 'interviews', 'candidate', 'congre']",please check out our podcast equity up close this week as  interviews   candidate for congre
1993,2020-05-20,10:33:00,['#migrantlabour'],['@priyankagandhi'],"['migrantlabour', 'wanting', 'enter', 'must', 'started', 'states', '.', 'wants', 'help']","['migrantlabour', 'wanting', 'enter', 'must', 'started', 'states', '.', 'wants', 'help']",the migrantlabour wanting to enter up must have started from other states if  wants to help why no
1994,2020-05-20,10:33:00,['#priyankavadrabusghotala'],"['@gopalkagarwal:', '@incindia']","['going', 'list', 'fraud', 'promises', 'made', 'priyankavadrabusghotala', 'one', 'shameful', 'act']","['going', 'list', 'fraud', 'promises', 'made', 'priyankavadrabusghotala', 'one', 'shameful', 'act']",going through the list of all the fraud promises  made priyankavadrabusghotala is one of the most shameful act
1995,2020-05-20,10:33:00,['#priyankavadrabusghotala'],['@incindia'],"['going', 'list', 'fraud', 'promises', 'made', 'priyankavadrabusghotala', 'one', 'shamefu']","['going', 'list', 'fraud', 'promises', 'made', 'priyankavadrabusghotala', 'one', 'shamefu']",going through the list of all the fraud promises  made priyankavadrabusghotala is one of the most shamefu
1996,2020-05-20,10:32:00,[],"['@blackwisewomen:', '@challruss', '@dickinson2020']","['please', 'check', 'podcast', 'equity', 'close', 'week', 'interviews', 'candidate', 'congre']","['please', 'check', 'podcast', 'equity', 'close', 'week', 'interviews', 'candidate', 'congre']",please check out our podcast equity up close this week as  interviews   candidate for congre
1997,2020-05-20,10:30:00,"['#congresskabusghotala', '#congress', '#covid_19']","['@amit4delhi:', '@rahulgandhi', '@priyankagandhi', ""@amitmalv\\xe2\\x80\\xa6'""]","['.', 'congresskabusghotala', 'congress', 'big', 'shame', 'covid_19', 'playing', 'politics']","['.', 'congresskabusghotala', 'congress', 'big', 'shame', 'covid_19', 'playing', 'politics']",  congresskabusghotala congress big shame on you in this covid  playing politics
1998,2020-05-20,10:30:00,[],[],"['priyanka', 'gandhi', 'well', 'understand', 'responsibilities', '.', 'migrants', 'arent', 'indians', 'indias', 'spinal', 'c']","['priyanka', 'gandhi', 'well', 'understand', 'responsibilities', '.', 'migrants', 'arent', 'indians', 'indias', 'spinal', 'c']",priyanka gandhi   well have to understand our responsibilities migrants arent just indians but indias spinal c
1999,2020-05-20,10:29:00,[],"['@prafullaketkar', '@rssorg', '@bhupendrachaube']","['ppl', 'like', 'acknowledge', 'r', 'tweets', 'limited', 'hoity-toity']","['ppl', 'like', 'acknowledge', 'r', 'tweets', 'limited', 'hoity-toity']",will ppl like  acknowledge this or r his tweets limited to the hoitytoity
2000,2020-05-20,10:29:00,['#congress'],['@drsundara3:'],"['1000', 'buses', 'offered', 'congress', 'issue', '.', 'political', 'discussions', 'raging', 'bjp', 'congress', '!', '!', '!', '!', 'meanwhile', 'migrants', 'suffe']","['1000', 'buses', 'offered', 'congress', 'issue', '.', 'political', 'discussions', 'raging', 'bjp', 'congress', '!', '!', '!', '!', 'meanwhile', 'migrants', 'suffe']", buses offered by congress issue political discussions raging between bjp and congress meanwhile migrants suffe
2001,2020-05-20,10:29:00,"['#priyankagandhi', ""#congress\\n#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe2\\x80\\xa6'""]",['@nh_india:'],"['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']","['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']",its not time for politics everyones responsibility to help migrant workers says priyanka  priyankagandhi congress
2002,2020-05-20,10:29:00,"['#congressmuktbharat', '#congress\\n#indiragandhi', '#indiraemergency', '#shahcommission']","['@sunnymitra9:', ""@rahulga\\xe2\\x80\\xa6'""]","['congressmuktbharat', 'congress', 'indiragandhi', 'indiraemergency', 'shahcommission', 'anarchism', 'runs', 'blood']","['congressmuktbharat', 'congress', 'indiragandhi', 'indiraemergency', 'shahcommission', 'anarchism', 'runs', 'blood']",congressmuktbharat congress indiragandhi indiraemergency shahcommission   this anarchism runs in their blood
2003,2020-05-20,10:28:00,"['#priyankagandhivadra', '#uttarpradesh', '#yogiadityanath', '#congress', ""#migrantwor\\xe2\\x80\\xa6'""]",['@toilucknow:'],"['priyankagandhivadra', 'urges', 'uttarpradesh', 'cm', 'yogiadityanath', 'allow', 'congress', 'ply', 'buses', 'help', 'ferry', 'migrantwor']","['priyankagandhivadra', 'urges', 'uttarpradesh', 'cm', 'yogiadityanath', 'allow', 'congress', 'ply', 'buses', 'help', 'ferry', 'migrantwor']",priyankagandhivadra again urges uttarpradesh cm yogiadityanath to allow congress to ply buses to help ferry migrantwor
2004,2020-05-20,10:28:00,"['#priyankagandhi', ""#congress\\n#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe2\\x80\\xa6'""]",['@nh_india:'],"['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']","['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']",its not time for politics everyones responsibility to help migrant workers says priyanka  priyankagandhi congress
2005,2020-05-20,10:27:00,"['#priyankagandhivadra', '#uttarpradesh', '#yogiadityanath', '#congress', ""#migrantwor\\xe2\\x80\\xa6'""]",['@toilucknow:'],"['priyankagandhivadra', 'urges', 'uttarpradesh', 'cm', 'yogiadityanath', 'allow', 'congress', 'ply', 'buses', 'help', 'ferry', 'migrantwor']","['priyankagandhivadra', 'urges', 'uttarpradesh', 'cm', 'yogiadityanath', 'allow', 'congress', 'ply', 'buses', 'help', 'ferry', 'migrantwor']",priyankagandhivadra again urges uttarpradesh cm yogiadityanath to allow congress to ply buses to help ferry migrantwor
2006,2020-05-20,10:27:00,"['#priyankagandhi', ""#congress\\n#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe2\\x80\\xa6'""]",['@nh_india:'],"['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']","['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']",its not time for politics everyones responsibility to help migrant workers says priyanka  priyankagandhi congress
2007,2020-05-20,10:27:00,"['#priyankagandhivadra', '#migrantlabourers']",[],"['priyankagandhivadra', '|', 'well', 'understand', 'responsibilities', '.', 'migrantlabourers', 'arent', 'indians', 'ind']","['priyankagandhivadra', '|', 'well', 'understand', 'responsibilities', '.', 'migrantlabourers', 'arent', 'indians', 'ind']",priyankagandhivadra  well have to understand our responsibilities migrantlabourers arent just indians but ind
2008,2020-05-20,10:27:00,['#congress'],"['@aditisinghinc', '@myogiadityanath', '@incindia', '@aditisinghinc']","['kick', 'idiots', 'congress', 'party', 'imm']","['kick', 'idiots', 'congress', 'party', 'imm']",should kick idiots as  out of the congress party with imm
2009,2020-05-20,10:26:00,"['#priyankagandhivadra', '#uttarpradesh', '#yogiadityanath', '#congress']",[],"['priyankagandhivadra', 'urges', 'uttarpradesh', 'cm', 'yogiadityanath', 'allow', 'congress', 'ply', 'buses', 'help', 'ferry']","['priyankagandhivadra', 'urges', 'uttarpradesh', 'cm', 'yogiadityanath', 'allow', 'congress', 'ply', 'buses', 'help', 'ferry']",priyankagandhivadra again urges uttarpradesh cm yogiadityanath to allow congress to ply buses to help ferry
2010,2020-05-20,10:26:00,"['#priyankagandhi', ""#congress\\n#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe2\\x80\\xa6'""]",['@nh_india:'],"['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']","['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']",its not time for politics everyones responsibility to help migrant workers says priyanka  priyankagandhi congress
2011,2020-05-20,10:26:00,[],[],"['way', 'congress', 'sold', 'media', 'creating', 'unrest', 'diverting', 'peoples', 'attention', 'maharashtra', 'c']","['way', 'congress', 'sold', 'media', 'creating', 'unrest', 'diverting', 'peoples', 'attention', 'maharashtra', 'c']",the way congress and the sold media is creating unrest in up and diverting peoples attention from maharashtra is c
2012,2020-05-20,10:26:00,"['#congress', '#kag', '#kag2020', '#veterans', '#america', '#genx', '#millennials', '#genz\\xe2\\x80\\xa6']",[],"['contact', 'congress', 'person', '!', 'wrong', '.', 'kag', 'kag2020', 'veterans', 'america', 'genx', 'millennials', 'genz']","['contact', 'congress', 'person', '!', 'wrong', '.', 'kag', 'kag2020', 'veterans', 'america', 'genx', 'millennials', 'genz']",contact your congress person this is so wrong kag kag veterans america genx millennials genz
2013,2020-05-20,10:25:00,"['#priyankagandhi', ""#congress\\n#\\xe0\\xa4\\xaa\\xe0\\xa4\\xb9\\xe2\\x80\\xa6'""]",['@nh_india:'],"['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']","['time', 'politics', 'everyones', 'responsibility', 'help', 'migrant', 'workers', 'says', 'priyanka', '.', 'priyankagandhi', 'congress']",its not time for politics everyones responsibility to help migrant workers says priyanka  priyankagandhi congress
